"retail Order id","order id","order Date","ship Date","ship Mode id","customer id","postal Code","retail Sales People id","product id",returned,"ship status",sales,quantity,profit,cost,days
3919,US-2017-142573,2017-07-18,2017-07-23,2,ML-17410,85023,2,FUR-CH-10000513,Not,On-Time,311.976,3,-42.8967,354.8727,5
3929,CA-2016-162082,2016-03-14,2016-03-17,3,JS-15880,78550,3,FUR-BO-10004409,Not,Late,241.332,5,-14.196,255.528,3
3939,CA-2015-118955,2015-06-16,2015-06-20,2,LS-17230,75051,3,FUR-CH-10001708,Not,On-Time,197.372,2,-25.3764,222.7484,4
3986,CA-2016-108735,2016-04-17,2016-04-21,2,JM-15535,90712,2,FUR-BO-10003441,Not,On-Time,257.499,3,24.2352,233.2638,4
3995,CA-2015-105627,2015-08-03,2015-12-03,2,DK-12895,53142,3,FUR-BO-10002916,Not,Late,512.94,3,97.4586,415.4814,122
3996,CA-2015-105627,2015-08-03,2015-12-03,2,DK-12895,53142,3,FUR-CH-10002084,Not,Late,860.93,7,189.4046,671.5254,122
4000,US-2015-149629,2015-07-17,2015-07-20,1,MP-17965,34952,1,FUR-BO-10004709,Not,On-Time,231.92,5,5.798,226.122,3
4023,CA-2014-154963,2014-06-22,2014-06-27,2,AA-10645,19013,4,FUR-CH-10000454,Not,On-Time,853.93,5,0,853.93,5
4024,CA-2017-130764,2017-10-27,2017-10-28,3,JO-15145,94110,2,FUR-BO-10003034,Not,On-Time,556.665,5,6.549,550.116,1
4031,CA-2017-124296,2017-12-24,2017-12-28,2,CS-12355,70506,1,FUR-CH-10002439,Not,On-Time,232.88,4,60.5488,172.3312,4
4051,CA-2017-136350,2017-06-24,2017-06-26,1,GA-14515,10011,4,FUR-CH-10001891,Not,On-Time,172.764,2,32.6332,140.1308,2
4060,CA-2015-124058,2015-11-20,2015-11-24,2,LC-16885,94601,2,FUR-CH-10000595,Yes,On-Time,572.16,3,35.76,536.4,4
4072,CA-2016-145303,2016-08-28,2016-08-31,3,TP-21415,75081,3,FUR-BO-10003159,Not,Late,156.3728,2,-52.8908,209.2636,3
4089,US-2014-156559,2014-08-19,2014-08-26,2,LH-16900,72401,1,FUR-BO-10000711,Not,Late,638.82,9,172.4814,466.3386,7
4146,CA-2017-112725,2017-01-30,2017-06-02,2,EH-14125,94110,2,FUR-CH-10000863,Yes,Late,120.784,1,-13.5882,134.3722,123
4169,CA-2014-157924,2014-11-10,2014-11-10,3,HA-14920,91104,2,FUR-CH-10000229,Yes,On-Time,433.568,2,-65.0352,498.6032,0
4209,CA-2014-145387,2014-10-31,2014-10-31,1,AM-10705,2920,4,FUR-CH-10002320,Not,On-Time,1604.9,5,481.47,1123.43,0
4218,CA-2017-149881,2017-01-04,2017-03-04,3,NC-18535,94110,2,FUR-BO-10003894,Not,Late,482.664,8,85.176,397.488,59
4224,CA-2017-134565,2017-11-06,2017-11-06,1,TB-21400,98103,2,FUR-BO-10001519,Not,On-Time,174.42,3,41.8608,132.5592,0
4251,CA-2014-168130,2014-09-19,2014-09-19,4,BS-11365,10011,4,FUR-CH-10000988,Not,On-Time,887.103,7,177.4206,709.6824,0
4267,US-2016-131611,2016-05-11,2016-09-11,2,EP-13915,77036,3,FUR-BO-10000780,Not,Late,956.6648,7,-225.0976,1181.7624,123
4282,CA-2014-166989,2014-11-14,2014-11-18,2,RM-19675,10011,4,FUR-CH-10001797,Not,On-Time,69.264,2,14.6224,54.6416,4
4285,CA-2015-105690,2015-11-21,2015-11-26,1,CA-11965,77642,3,FUR-BO-10003965,Not,Late,246.1328,2,-76.0116,322.1444,5
4347,CA-2016-120355,2016-09-18,2016-09-25,2,MM-17260,10801,4,FUR-CH-10001394,Not,Late,631.782,2,140.396,491.386,7
4384,US-2015-122784,2015-07-20,2015-07-27,2,RA-19915,60035,3,FUR-BO-10004690,Not,Late,384.944,4,-126.4816,511.4256,7
4386,US-2015-122784,2015-07-20,2015-07-27,2,RA-19915,60035,3,FUR-BO-10002545,Not,Late,913.43,5,-52.196,965.626,7
4390,CA-2017-111556,2017-11-20,2017-11-22,3,CD-11920,10035,4,FUR-BO-10003159,Yes,On-Time,183.968,2,-25.2956,209.2636,2
4424,CA-2017-159464,2017-05-18,2017-05-19,3,TB-21355,30328,1,FUR-BO-10003546,Not,On-Time,302.94,3,75.735,227.205,1
4456,US-2015-146745,2015-03-09,2015-08-09,2,AS-10630,94110,2,FUR-CH-10002372,Not,Late,129.568,2,-12.9568,142.5248,153
4469,CA-2017-168641,2017-11-24,2017-11-24,2,KA-16525,10035,4,FUR-BO-10000780,Not,On-Time,321.568,2,-16.0784,337.6464,0
4495,CA-2014-150798,2014-01-12,2014-03-12,1,JK-15730,43229,4,FUR-CH-10000015,Not,Late,909.72,6,-51.984,961.704,59
4515,CA-2016-120873,2016-10-27,2016-10-27,1,BW-11200,23666,1,FUR-CH-10000847,Yes,On-Time,290.98,1,75.6548,215.3252,0
4531,CA-2016-118759,2016-11-14,2016-11-17,3,MB-17305,10009,4,FUR-CH-10002335,Not,Late,408.006,2,72.5344,335.4716,3
4533,CA-2014-140403,2014-10-10,2014-10-10,4,TN-21040,95336,2,FUR-CH-10002774,Not,On-Time,122.352,3,13.7646,108.5874,0
4560,CA-2014-110219,2014-05-05,2014-08-05,3,EB-13870,78207,3,FUR-CH-10001146,Not,Late,127.869,3,-9.1335,137.0025,92
4619,CA-2015-117800,2015-09-21,2015-09-26,2,TH-21550,2149,4,FUR-CH-10000785,Not,On-Time,542.94,3,141.1644,401.7756,5
4643,CA-2017-130141,2017-10-22,2017-10-24,1,HA-14905,80525,2,FUR-CH-10000749,Not,On-Time,579.136,4,-28.9568,608.0928,2
4646,CA-2016-143910,2016-12-08,2016-12-08,2,BC-11125,10011,4,FUR-CH-10000225,Not,On-Time,145.764,2,-8.098,153.862,0
4670,US-2017-133200,2017-06-05,2017-11-05,2,DB-13555,76106,3,FUR-BO-10001601,Not,Late,623.4648,7,-119.1918,742.6566,153
4685,CA-2016-159912,2016-08-29,2016-08-29,2,GB-14530,19120,4,FUR-BO-10002853,Not,On-Time,163.88,4,-81.94,245.82,0
4728,CA-2014-119151,2014-11-25,2014-11-29,1,MP-18175,10009,4,FUR-BO-10003159,Not,Late,275.952,3,-37.9434,313.8954,4
4735,CA-2016-120530,2016-07-04,2016-12-04,2,Dl-13600,10035,4,FUR-CH-10000454,Not,Late,658.746,3,146.388,512.358,153
4753,CA-2017-103499,2017-11-20,2017-11-24,2,ES-14020,38301,1,FUR-CH-10001482,Not,On-Time,209.568,2,-23.5764,233.1444,4
4781,CA-2014-159310,2014-07-11,2014-12-11,2,SC-20725,77070,3,FUR-CH-10002758,Not,Late,683.144,4,0,683.144,153
4786,CA-2015-104346,2015-11-12,2015-12-16,2,IM-15070,80906,2,FUR-BO-10003450,Not,Late,69.576,4,-143.7904,213.3664,34
4812,CA-2016-121370,2016-11-14,2016-11-19,1,EB-14110,19134,4,FUR-CH-10000785,Not,Late,380.058,3,-21.7176,401.7756,5
4851,CA-2014-107818,2014-08-09,2014-09-14,2,MC-17275,99301,2,FUR-CH-10000454,Not,Late,975.92,5,121.99,853.93,36
4866,CA-2017-122490,2017-11-13,2017-11-18,2,TT-21070,98103,2,FUR-CH-10001215,Not,On-Time,2404.704,6,150.294,2254.41,5
4881,CA-2017-143567,2017-02-11,2017-05-11,1,TB-21175,42420,1,FUR-CH-10000454,Not,Late,975.92,4,292.776,683.144,89
4919,CA-2016-160304,2016-02-01,2016-07-01,2,BM-11575,20877,4,FUR-BO-10004709,Not,Late,173.94,3,38.2668,135.6732,151
4929,CA-2017-143245,2017-01-12,2017-06-12,2,AD-10180,6824,4,FUR-CH-10000155,Not,Late,897.15,3,251.202,645.948,151
4939,CA-2014-157147,2014-01-13,2014-01-18,2,BD-11605,94109,2,FUR-BO-10003034,Not,On-Time,333.999,3,3.9294,330.0696,5
4941,CA-2015-156482,2015-06-02,2015-06-02,2,IL-15100,19805,4,FUR-CH-10001708,Not,On-Time,1268.82,9,266.4522,1002.3678,0
4942,CA-2015-156482,2015-06-02,2015-06-02,2,IL-15100,19805,4,FUR-BO-10002598,Not,On-Time,283.92,4,82.3368,201.5832,0
4970,CA-2015-122406,2015-02-08,2015-05-08,1,BE-11455,2908,4,FUR-CH-10001973,Not,Late,110.98,1,15.5372,95.4428,89
4971,US-2016-153815,2016-06-11,2016-09-11,3,KL-16555,32216,1,FUR-CH-10000513,Not,Late,207.984,2,-28.5978,236.5818,92
5012,US-2017-139647,2017-11-05,2017-11-05,3,TS-21370,85023,2,FUR-BO-10004467,Not,On-Time,209.979,7,-356.9643,566.9433,0
5035,CA-2015-103954,2015-09-08,2015-09-08,1,HR-14770,53209,3,FUR-BO-10004690,Not,On-Time,687.4,5,48.118,639.282,0
5080,US-2017-133312,2017-11-25,2017-11-29,2,BD-11500,94122,2,FUR-BO-10002213,Not,On-Time,359.499,3,-29.6058,389.1048,4
5106,CA-2014-116568,2014-12-14,2014-12-20,2,BM-11785,32725,1,FUR-CH-10002439,Not,Late,186.304,4,13.9728,172.3312,6
5142,CA-2016-111213,2016-01-04,2016-05-04,2,FP-14320,10009,4,FUR-CH-10000454,Not,Late,1317.492,6,292.776,1024.716,121
5158,CA-2017-163006,2017-06-30,2017-06-30,1,GH-14410,60653,3,FUR-CH-10000229,Not,On-Time,569.058,3,-178.8468,747.9048,0
5162,CA-2014-111192,2014-07-30,2014-07-30,2,TS-21430,98103,2,FUR-BO-10002916,Not,On-Time,1367.84,8,259.8896,1107.9504,0
5163,CA-2016-115378,2016-11-18,2016-11-23,1,AJ-10945,48180,3,FUR-CH-10000863,Not,Late,301.96,2,33.2156,268.7444,5
5171,CA-2016-122903,2016-05-27,2016-05-29,1,LA-16780,48205,3,FUR-CH-10002024,Not,On-Time,3504.9,5,700.98,2803.92,2
5176,CA-2017-106432,2017-10-19,2017-10-24,2,CA-12265,76706,3,FUR-BO-10004360,Not,On-Time,328.3992,3,-91.7586,420.1578,5
5189,CA-2015-115567,2015-09-13,2015-09-18,2,ZC-21910,47201,3,FUR-CH-10000015,Not,On-Time,1516.2,7,394.212,1121.988,5
5221,CA-2014-140487,2014-06-14,2014-06-20,2,SR-20425,48234,3,FUR-BO-10000711,Not,Late,212.94,3,57.4938,155.4462,6
5228,CA-2016-119865,2016-06-21,2016-06-26,2,AS-10090,10011,4,FUR-BO-10003272,Not,On-Time,353.568,2,-44.196,397.764,5
5238,CA-2014-166744,2014-09-20,2014-09-24,2,DN-13690,21044,4,FUR-BO-10001337,Yes,On-Time,362.94,3,36.294,326.646,4
5255,CA-2015-125185,2015-05-03,2015-07-03,1,AH-10195,18018,4,FUR-CH-10002647,Not,Late,99.372,2,-7.098,106.47,61
5275,CA-2015-162887,2015-07-11,2015-09-11,1,SV-20785,5408,4,FUR-CH-10000595,Not,Late,715.2,3,178.8,536.4,62
5288,CA-2017-105991,2017-05-05,2017-06-05,3,LH-17020,80027,2,FUR-BO-10004467,Not,Late,89.991,3,-152.9847,242.9757,31
5304,US-2014-139500,2014-11-16,2014-11-20,2,AB-10165,62521,3,FUR-CH-10002017,Not,On-Time,37.296,2,-1.0656,38.3616,4
5316,CA-2016-154060,2016-02-05,2016-08-05,2,DL-12865,27405,1,FUR-CH-10002304,Not,Late,187.056,9,11.691,175.365,182
5355,CA-2014-113768,2014-05-13,2014-05-19,2,AH-10030,90004,2,FUR-CH-10002439,Not,Late,279.456,6,20.9592,258.4968,6
5395,US-2014-123183,2014-11-19,2014-11-25,2,GR-14560,19805,4,FUR-BO-10000362,Not,Late,1025.88,6,235.9524,789.9276,6
5400,CA-2016-117681,2016-09-04,2016-09-04,2,HF-14995,90004,2,FUR-BO-10001798,Not,On-Time,556.665,5,6.549,550.116,0
5428,US-2016-108497,2016-06-14,2016-06-14,4,MH-17290,90036,2,FUR-BO-10004218,Not,On-Time,599.165,5,35.245,563.92,0
5466,CA-2014-146591,2014-01-19,2014-01-20,3,TS-21340,85254,2,FUR-BO-10001972,Not,On-Time,181.47,5,-320.597,502.067,1
5468,CA-2016-122448,2016-09-06,2016-09-06,2,DB-13210,94109,2,FUR-CH-10002774,Not,On-Time,122.352,3,13.7646,108.5874,0
5469,CA-2014-132451,2014-09-26,2014-09-27,3,KF-16285,92105,2,FUR-CH-10000454,Not,On-Time,585.552,3,73.194,512.358,1
5474,CA-2017-116946,2017-12-19,2017-12-23,2,TS-21505,80134,2,FUR-BO-10000468,Not,On-Time,102.018,7,-183.6324,285.6504,4
5485,CA-2017-148999,2017-01-30,2017-04-02,2,EB-13870,33142,1,FUR-CH-10002044,Not,Late,419.136,4,-68.1096,487.2456,62
5495,CA-2014-105249,2014-11-28,2014-11-28,4,DH-13675,94122,2,FUR-BO-10000330,Not,On-Time,411.332,4,-4.8392,416.1712,0
5501,CA-2017-164378,2017-07-15,2017-07-18,1,MM-18055,10024,4,FUR-CH-10002084,Not,On-Time,664.146,6,88.5528,575.5932,3
5540,US-2017-150595,2017-05-22,2017-05-26,2,LE-16810,60653,3,FUR-CH-10000513,Not,On-Time,181.986,2,-54.5958,236.5818,4
5555,US-2014-159618,2014-12-11,2014-12-11,2,DB-12970,77036,3,FUR-BO-10004467,Not,On-Time,67.9932,1,-12.9987,80.9919,0
5629,CA-2017-148810,2017-06-26,2017-06-26,2,DR-12880,33180,1,FUR-CH-10001545,Not,On-Time,273.552,3,-13.6776,287.2296,0
5640,CA-2014-154893,2014-12-21,2014-12-27,2,GM-14440,92024,2,FUR-CH-10000595,Not,Late,572.16,3,35.76,536.4,6
5690,CA-2015-119550,2015-12-26,2015-12-31,2,RB-19705,77070,3,FUR-CH-10002044,Not,On-Time,275.058,3,-90.3762,365.4342,5
5695,US-2015-138093,2015-10-12,2015-12-16,2,KM-16225,21215,4,FUR-CH-10000785,Not,Late,542.94,3,141.1644,401.7756,65
5710,US-2015-160857,2015-08-05,2015-08-05,2,NW-18400,10024,4,FUR-CH-10002647,Yes,On-Time,127.764,2,21.294,106.47,0
5731,CA-2017-117324,2017-08-12,2017-12-13,2,JP-15520,53711,3,FUR-BO-10003159,Not,Late,459.92,4,41.3928,418.5272,123
5733,CA-2017-143574,2017-06-29,2017-06-29,3,DR-12880,6460,4,FUR-BO-10002598,Not,On-Time,638.82,9,185.2578,453.5622,0
5775,CA-2016-142398,2016-12-04,2016-12-04,2,BP-11290,90036,2,FUR-CH-10001545,Yes,On-Time,638.288,7,-31.9144,670.2024,0
5780,CA-2014-105270,2014-11-11,2014-11-18,2,AP-10915,90008,2,FUR-CH-10000988,Yes,Late,112.648,1,11.2648,101.3832,7
5785,CA-2017-141117,2017-02-10,2017-08-10,2,JK-16090,97477,2,FUR-BO-10001972,Not,Late,217.764,6,-384.7164,602.4804,181
5806,CA-2017-113873,2017-11-13,2017-11-19,2,KE-16420,75220,3,FUR-BO-10003441,Not,Late,205.9992,3,-27.2646,233.2638,6
5847,CA-2015-126725,2015-11-17,2015-11-21,2,BS-11665,92105,2,FUR-CH-10001708,Not,On-Time,225.568,2,2.8196,222.7484,4
5859,US-2017-153255,2017-03-09,2017-07-09,1,JK-15730,94521,2,FUR-BO-10004218,Not,Late,239.666,2,14.098,225.568,122
5870,CA-2016-152247,2016-07-11,2016-12-11,2,MA-17995,82001,2,FUR-CH-10001215,Not,Late,1603.136,4,100.196,1502.94,153
5881,CA-2016-133935,2016-09-18,2016-09-22,2,JW-15220,92105,2,FUR-CH-10001215,Not,On-Time,801.568,2,50.098,751.47,4
5930,US-2017-169551,2017-07-07,2017-09-07,3,RL-19615,19120,4,FUR-BO-10001519,Not,Late,87.21,3,-45.3492,132.5592,62
5956,CA-2014-155796,2014-11-11,2014-11-15,1,TS-21430,19601,4,FUR-BO-10002545,Not,Late,521.96,4,-250.5408,772.5008,4
5973,CA-2017-115105,2017-06-02,2017-11-02,2,BD-11770,10024,4,FUR-BO-10001811,Not,Late,240.784,1,30.098,210.686,153
5990,CA-2016-163776,2016-07-19,2016-07-25,2,JS-16030,39401,1,FUR-BO-10003546,Not,Late,504.9,5,126.225,378.675,6
5999,US-2014-112991,2014-10-12,2014-12-14,2,SH-19975,83605,2,FUR-CH-10001708,Not,Late,338.352,3,4.2294,334.1226,63
6031,US-2017-152492,2017-06-07,2017-06-07,4,AH-10585,33142,1,FUR-CH-10000155,Not,On-Time,239.24,1,23.924,215.316,0
6102,CA-2017-100111,2017-09-20,2017-09-26,2,SV-20365,10035,4,FUR-CH-10001215,Yes,Late,2254.41,5,375.735,1878.675,6
6114,CA-2016-124590,2016-12-11,2016-12-11,2,SP-20920,44134,4,FUR-CH-10000454,Not,On-Time,1537.074,9,0,1537.074,0
6122,CA-2017-143378,2017-09-19,2017-09-25,2,JR-16210,97477,2,FUR-BO-10001972,Not,Late,72.588,2,-128.2388,200.8268,6
6139,CA-2014-131247,2014-03-30,2014-04-04,2,GA-14725,94110,2,FUR-BO-10001337,Not,On-Time,205.666,2,-12.098,217.764,5
6152,CA-2014-111871,2014-03-18,2014-03-21,1,EK-13795,94110,2,FUR-BO-10004218,Yes,On-Time,1198.33,10,70.49,1127.84,3
6176,CA-2015-158421,2015-09-21,2015-09-26,2,GB-14575,29203,1,FUR-CH-10000309,Not,On-Time,1690.04,4,422.51,1267.53,5
6203,CA-2016-118332,2016-12-16,2016-12-23,2,PK-19075,92307,2,FUR-CH-10001708,Not,Late,563.92,5,7.049,556.871,7
6208,CA-2016-133697,2016-10-20,2016-10-24,1,CM-12445,77095,3,FUR-CH-10002372,Not,Late,56.686,1,-14.5764,71.2624,4
6226,CA-2015-133445,2015-05-10,2015-09-10,2,JF-15490,97206,2,FUR-BO-10003660,Not,Late,66.294,1,-103.8606,170.1546,123
6227,CA-2015-133445,2015-05-10,2015-09-10,2,JF-15490,97206,2,FUR-CH-10000422,Not,Late,291.168,4,-14.5584,305.7264,123
6285,CA-2016-100944,2016-09-24,2016-09-28,2,EH-13765,90049,2,FUR-CH-10000988,Not,On-Time,563.24,5,56.324,506.916,4
6292,CA-2017-143756,2017-02-12,2017-05-12,3,ME-17725,24153,1,FUR-CH-10001854,Not,Late,701.96,2,168.4704,533.4896,89
6309,CA-2016-163328,2016-04-11,2016-06-11,1,TP-21565,97405,2,FUR-CH-10000229,Not,Late,650.352,3,-97.5528,747.9048,61
6371,CA-2016-113425,2016-11-21,2016-11-21,4,JK-16120,10009,4,FUR-BO-10002598,Not,On-Time,113.568,2,12.7764,100.7916,0
6375,CA-2014-107811,2014-04-29,2014-04-29,2,LA-16780,38109,1,FUR-CH-10001394,Not,On-Time,561.584,2,70.198,491.386,0
6382,CA-2016-127236,2016-03-29,2016-03-29,2,TB-21595,45503,4,FUR-BO-10004015,Not,On-Time,299.975,5,-167.986,467.961,0
6406,CA-2017-154074,2017-08-31,2017-08-31,1,BW-11110,99207,2,FUR-CH-10002331,Yes,On-Time,569.568,2,7.1196,562.4484,0
6420,CA-2016-140130,2016-10-31,2016-10-31,2,HW-14935,74133,3,FUR-CH-10002084,Not,On-Time,368.97,3,81.1734,287.7966,0
6475,CA-2014-149524,2014-01-14,2014-01-15,3,BS-11590,19140,4,FUR-BO-10003433,Not,On-Time,61.96,4,-53.2856,115.2456,1
6482,CA-2017-140872,2017-03-06,2017-10-06,2,NR-18550,33024,1,FUR-BO-10002824,Not,Late,241.568,2,0,241.568,214
6492,CA-2016-113845,2016-11-20,2016-11-25,2,FA-14230,32839,1,FUR-BO-10004695,Not,On-Time,289.568,2,10.8588,278.7092,5
6536,CA-2014-128209,2014-11-17,2014-11-22,2,GT-14710,14215,4,FUR-BO-10002213,Not,On-Time,4007.84,10,-50.098,4057.938,5
6540,CA-2015-109862,2015-10-25,2015-10-30,2,HK-14890,19711,4,FUR-CH-10002439,Not,On-Time,291.1,5,75.686,215.414,5
6548,CA-2014-113880,2014-01-03,2014-05-03,2,VF-21715,60126,3,FUR-CH-10000863,Not,Late,634.116,6,-172.1172,806.2332,120
6550,US-2015-164966,2015-07-30,2015-07-30,3,GH-14410,55044,3,FUR-CH-10002304,Not,On-Time,155.88,6,38.97,116.91,0
6551,CA-2015-126739,2015-01-11,2015-03-11,1,JH-16180,10035,4,FUR-CH-10000422,Not,Late,327.564,4,21.8376,305.7264,59
6570,CA-2014-100678,2014-04-18,2014-04-22,2,KM-16720,77095,3,FUR-CH-10002602,Not,On-Time,317.058,3,-18.1176,335.1756,4
6588,CA-2017-104731,2017-07-21,2017-07-27,2,AM-10705,24153,1,FUR-BO-10003441,Not,Late,302.94,3,69.6762,233.2638,6
6612,CA-2015-107678,2015-04-21,2015-04-28,2,JK-16090,40214,1,FUR-CH-10001891,Yes,Late,191.96,2,51.8292,140.1308,7
6616,CA-2016-123512,2016-06-17,2016-06-19,3,MV-18190,90045,2,FUR-BO-10004218,Not,On-Time,239.666,2,14.098,225.568,2
6631,CA-2016-105081,2016-12-25,2016-12-30,2,JE-15715,98115,2,FUR-CH-10000847,Yes,On-Time,698.352,3,52.3764,645.9756,5
6700,CA-2017-145429,2017-07-21,2017-07-25,2,SW-20455,92024,2,FUR-CH-10000988,Not,On-Time,225.296,2,22.5296,202.7664,4
6710,CA-2015-123141,2015-11-14,2015-11-19,2,GZ-14470,87124,2,FUR-CH-10001891,Not,On-Time,230.352,3,20.1558,210.1962,5
6743,US-2017-101784,2017-06-07,2017-11-07,2,PO-18850,90008,2,FUR-CH-10001146,Not,Late,122.136,3,-13.7403,135.8763,153
6766,CA-2017-100615,2017-04-20,2017-04-24,2,SJ-20215,60653,3,FUR-CH-10002602,Not,On-Time,317.058,3,-18.1176,335.1756,4
6779,US-2016-147711,2016-03-09,2016-08-09,1,HF-14995,21215,4,FUR-BO-10003159,Not,Late,344.94,3,31.0446,313.8954,153
6812,CA-2017-156237,2017-09-14,2017-09-15,3,PS-18760,19140,4,FUR-CH-10002372,Not,On-Time,113.372,2,-29.1528,142.5248,1
6845,CA-2016-123946,2016-12-09,2016-12-09,2,AJ-10795,22153,1,FUR-CH-10002073,Not,On-Time,1059.12,4,307.1448,751.9752,0
6846,CA-2014-147543,2014-06-07,2014-12-07,2,BC-11125,92020,2,FUR-CH-10000155,Not,Late,478.48,2,47.848,430.632,183
6880,CA-2015-137113,2015-01-12,2015-05-12,1,TW-21025,98105,2,FUR-CH-10001215,Not,Late,2003.92,5,125.245,1878.675,120
6885,CA-2015-120677,2015-05-31,2015-05-31,2,BD-11320,55407,3,FUR-CH-10002320,Not,On-Time,2567.84,8,770.352,1797.488,0
6911,US-2017-115301,2017-07-29,2017-07-29,2,VG-21790,98103,2,FUR-BO-10004709,Not,On-Time,115.96,2,25.5112,90.4488,0
6918,CA-2014-124247,2014-12-16,2014-12-21,2,SH-20635,95823,2,FUR-CH-10001854,Not,On-Time,1403.92,5,70.196,1333.724,5
6926,CA-2015-137925,2015-11-30,2015-11-30,2,JL-15235,10035,4,FUR-BO-10001608,Not,On-Time,681.408,12,42.588,638.82,0
6946,CA-2016-106243,2016-09-30,2016-09-30,2,GM-14680,10011,4,FUR-BO-10003034,Not,On-Time,523.92,5,-26.196,550.116,0
7006,CA-2015-141740,2015-01-11,2015-05-11,2,JF-15490,10009,4,FUR-CH-10001545,Not,Late,205.164,2,13.6776,191.4864,120
7014,CA-2017-141201,2017-09-12,2017-11-12,1,DB-12910,93905,2,FUR-BO-10001519,Not,Late,148.257,3,15.6978,132.5592,61
7044,US-2017-165358,2017-07-18,2017-07-23,2,SV-20365,19134,4,FUR-CH-10002647,Not,On-Time,198.744,4,-14.196,212.94,5
7105,CA-2017-128944,2017-06-19,2017-06-21,1,KH-16330,43055,4,FUR-CH-10000785,Not,On-Time,760.116,6,-43.4352,803.5512,2
7123,CA-2017-166926,2017-01-12,2017-08-12,2,SO-20335,98105,2,FUR-BO-10002598,Not,Late,141.96,2,41.1684,100.7916,212
7140,CA-2015-163965,2015-11-20,2015-11-27,2,SS-20875,33180,1,FUR-BO-10001337,Not,Late,290.352,3,-36.294,326.646,7
7151,CA-2017-100412,2017-12-22,2017-12-26,2,SR-20425,35401,1,FUR-CH-10002647,Not,On-Time,141.96,2,35.49,106.47,4
7171,US-2017-168613,2017-08-10,2017-10-14,2,GM-14440,10009,4,FUR-CH-10002372,Not,Late,145.764,2,3.2392,142.5248,65
7187,CA-2017-133102,2017-08-17,2017-08-24,2,ED-13885,77095,3,FUR-CH-10002017,Not,Late,74.592,4,-2.1312,76.7232,7
7244,CA-2017-118892,2017-08-17,2017-08-22,1,TP-21415,19134,4,FUR-CH-10002024,Not,Late,4416.174,9,-630.882,5047.056,5
7266,US-2014-143721,2014-11-23,2014-11-26,1,DK-12835,77095,3,FUR-CH-10001973,Not,On-Time,155.372,2,-35.5136,190.8856,3
7271,CA-2016-123337,2016-09-16,2016-09-22,2,KD-16495,95123,2,FUR-BO-10001918,Not,Late,273.666,2,-12.8784,286.5444,6
7301,CA-2014-163468,2014-11-18,2014-11-21,3,JK-15730,60016,3,FUR-BO-10003546,Not,Late,424.116,6,-30.294,454.41,3
7337,CA-2015-113152,2015-12-25,2015-12-30,2,JK-15625,10024,4,FUR-BO-10002613,Not,On-Time,449.568,2,56.196,393.372,5
7341,CA-2014-116190,2014-07-26,2014-07-26,2,SG-20470,30318,1,FUR-CH-10000553,Not,On-Time,67.88,2,18.3276,49.5524,0
7348,CA-2017-168389,2017-11-12,2017-12-17,2,DV-13045,32216,1,FUR-CH-10000225,Not,Late,64.784,1,-12.147,76.931,35
7362,CA-2016-163594,2016-12-04,2016-12-04,3,JF-15295,90036,2,FUR-CH-10000225,Not,On-Time,194.352,3,-36.441,230.793,0
7368,CA-2016-127243,2016-11-28,2016-11-28,2,DS-13180,19140,4,FUR-CH-10002647,Not,On-Time,347.802,7,-24.843,372.645,0
7390,CA-2017-108035,2017-11-29,2017-11-29,2,TT-21070,37421,1,FUR-CH-10000454,Not,On-Time,390.368,2,48.796,341.572,0
7426,CA-2016-101693,2016-06-25,2016-06-27,1,LC-17140,77070,3,FUR-CH-10001146,Not,On-Time,85.246,2,-6.089,91.335,2
7460,CA-2015-137974,2015-04-16,2015-04-18,3,LL-16840,22980,1,FUR-BO-10001519,Not,On-Time,523.26,9,125.5824,397.6776,2
7535,US-2017-134642,2017-02-25,2017-02-25,2,SW-20245,27834,1,FUR-BO-10004709,Not,On-Time,231.92,5,5.798,226.122,0
7541,US-2017-112347,2017-02-12,2017-06-12,2,BS-11380,80219,2,FUR-BO-10003546,Not,Late,242.352,8,-363.528,605.88,120
7545,US-2017-112347,2017-02-12,2017-06-12,2,BS-11380,80219,2,FUR-CH-10002335,Not,Late,906.68,5,68.001,838.679,120
7555,CA-2014-114181,2014-10-05,2014-10-05,1,AF-10885,19134,4,FUR-BO-10004467,Not,On-Time,349.965,7,-216.9783,566.9433,0
7562,CA-2016-105746,2016-12-30,2017-01-01,3,BD-11605,17602,4,FUR-CH-10000454,Not,On-Time,170.786,1,0,170.786,2
7565,US-2016-166660,2016-01-30,2016-01-30,1,TB-21250,98103,2,FUR-CH-10001190,Not,On-Time,435.168,4,-59.8356,495.0036,0
7566,US-2016-166660,2016-01-30,2016-01-30,1,TB-21250,98103,2,FUR-BO-10000468,Not,On-Time,48.58,1,7.7728,40.8072,0
7592,CA-2016-158778,2016-05-09,2016-09-09,2,DB-13210,19134,4,FUR-CH-10001146,Not,Late,71.246,2,-19.3382,90.5842,123
7594,CA-2016-158778,2016-05-09,2016-09-09,2,DB-13210,19134,4,FUR-CH-10000309,Not,Late,887.271,3,-63.3765,950.6475,123
7622,US-2014-144078,2014-11-25,2014-11-29,2,RB-19435,90004,2,FUR-CH-10002335,Not,On-Time,725.344,4,54.4008,670.9432,4
7632,CA-2014-162089,2014-03-30,2014-03-30,3,MP-17470,78521,3,FUR-CH-10002304,Not,On-Time,127.302,7,-9.093,136.395,0
