Product Id,Product Name,Sub-Category Id,Unit CP,Unit SP
FUR-FU-10004586,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,6,3.4528,6.64
FUR-FU-10004587,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",6,10.6794,20.94
FUR-FU-10004597,Eldon Cleatmat Chair Mats for Medium Pile Carpets,6,48.285,22.2
FUR-FU-10004622,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,6,42.818,54.2
FUR-FU-10004665,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",6,101.3652,136.98
FUR-FU-10004666,DAX Clear Channel Poster Frame,6,9.1854,14.58
FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",6,10.9554,7.068
FUR-FU-10004712,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",6,10.4636,14.14
FUR-FU-10004748,"Howard Miller 16"" Diameter Gallery Wall Clock",6,39.0034,63.94
FUR-FU-10004845,"Deflect-o EconoMat Nonstudded, No Bevel Mat",6,41.32,51.65
FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",6,36.225,41.4
FUR-FU-10004864,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",6,43.4792,63.94
FUR-FU-10004904,"Eldon ""L"" Workstation Diamond Chairmat",6,66.8624,30.392
FUR-FU-10004909,Contemporary Wood/Metal Frame,6,10.504,6.464
FUR-FU-10004952,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",6,37.7706,54.74
FUR-FU-10004960,"Seth Thomas 12"" Clock w/ Goldtone Case",6,15.1668,22.98
FUR-FU-10004963,"Eldon 400 Class Desk Accessories, Black Carbon",6,5.075,8.75
FUR-FU-10004973,Flat Face Poster Frame,6,10.9272,18.84
FUR-TA-10000198,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,4,473.8428,550.98
FUR-TA-10000577,Bretford CR4500 Series Slim Rectangular Table,4,268.1217,191.5155
FUR-TA-10000617,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",4,177.489,125.152499999999
FUR-TA-10000688,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",4,180.8155,108.925
FUR-TA-10000849,Bevis Rectangular Conference Tables,4,122.6232,72.99
FUR-TA-10001039,KI Adjustable-Height Table,4,63.6252,51.588
FUR-TA-10001086,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",4,112.4726,75.995
FUR-TA-10001095,Chromcraft Round Conference Tables,4,137.6891,95.8595
FUR-TA-10001307,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",4,223.648,209.67
FUR-TA-10001520,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",4,59.2371,49.959
FUR-TA-10001539,Chromcraft Rectangular Conference Tables,4,180.0972,189.576
FUR-TA-10001676,Hon 61000 Series Interactive Training Tables,4,36.4326,22.215
FUR-TA-10001691,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",4,60.5559,68.232
FUR-TA-10001705,Bush Advantage Collection Round Conference Table,4,167.954,116.93
FUR-TA-10001768,Hon Racetrack Conference Tables,4,207.382899999999,262.51
FUR-TA-10001771,"Bush Cubix Conference Tables, Fully Assembled",4,173.234999999999,184.784
FUR-TA-10001857,Balt Solid Wood Rectangular Table,4,94.9409999999999,63.294
FUR-TA-10001866,Bevis Round Conference Room Tables and Bases,4,139.846199999999,143.432
FUR-TA-10001889,Bush Advantage Collection Racetrack Conference Table,4,347.8522,212.105
FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",4,250.0992,320.64
FUR-TA-10001950,Balt Solid Wood Round Tables,4,406.3059,446.49
FUR-TA-10002041,"Bevis Round Conference Table Top, X-Base",4,159.5681,143.432
FUR-TA-10002228,"Bevis Traditional Conference Table Top, Plinth Base",4,276.6888,200.016
FUR-TA-10002356,Bevis Boat-Shaped Conference Table,4,199.2036,131.055
FUR-TA-10002530,"Iceberg OfficeWorks 42"" Round Tables",4,128.333,150.98
FUR-TA-10002533,BPI Conference Tables,4,116.839999999999,73.0249999999999
FUR-TA-10002607,KI Conference Tables,4,59.5476,35.445
FUR-TA-10002622,"Bush Andora Conference Table, Maple/Graphite Gray Finish",4,131.6546,102.588
FUR-TA-10002645,Hon Rectangular Conference Tables,4,188.8665,136.53
FUR-TA-10002774,Laminate Occasional Tables,4,127.927899999999,123.303999999999
FUR-TA-10002855,Bevis Round Conference Table Top & Single Column Base,4,115.6086,146.34
FUR-TA-10002903,"Bevis Round Bullnose 29"" High Table Top",4,197.379599999999,207.767999999999
FUR-TA-10002958,"Bevis Oval Conference Table, Walnut",4,216.6134,130.49
FUR-TA-10003008,"Lesro Round Back Collection Coffee Table, End Table",4,158.8185,182.55
FUR-TA-10003238,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",4,446.2938,330.588
FUR-TA-10003392,Global Adaptabilities Conference Tables,4,227.5938,280.98
FUR-TA-10003469,Balt Split Level Computer Training Table,4,116.55,111.0
FUR-TA-10003473,Bretford Rectangular Conference Table Tops,4,289.6201,206.8715
FUR-TA-10003569,Bretford CR8500 Series Meeting Room Furniture,4,300.735,200.49
FUR-TA-10003715,Hon 2111 Invitation Series Corner Table,4,196.8078,167.496
FUR-TA-10003748,Bevis 36 x 72 Conference Tables,4,97.1022,124.49
FUR-TA-10003837,Anderson Hickey Conga Table Tops & Accessories,4,13.8593,12.184
FUR-TA-10003954,Hon 94000 Series Round Tables,4,269.5238,236.944
FUR-TA-10004086,KI Adjustable-Height Table,4,67.0644,85.98
FUR-TA-10004147,Hon 4060 Series Tables,4,87.3287999999999,89.568
FUR-TA-10004152,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",4,74.592,70.56
FUR-TA-10004154,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",4,223.743,172.11
FUR-TA-10004175,"Hon 30"" x 60"" Table with Locking Drawer",4,245.5632,272.848
FUR-TA-10004256,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,4,388.182,333.92
FUR-TA-10004289,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,4,190.3125,109.375
FUR-TA-10004442,Riverside Furniture Stanwyck Manor Table Series,4,266.7705,172.11
FUR-TA-10004534,Bevis 44 x 96 Conference Tables,4,170.897,102.95
FUR-TA-10004575,Hon 5100 Series Wood Tables,4,238.6036,232.784
FUR-TA-10004607,Hon 2111 Invitation Series Straight Table,4,119.7423,103.481
FUR-TA-10004619,Hon Non-Folding Utility Tables,4,111.517,127.448
FUR-TA-10004767,Safco Drafting Table,4,50.3958,70.98
FUR-TA-10004915,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",4,255.1584,212.632
OFF-AP-10000026,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,10,43.2887,60.97
OFF-AP-10000027,Hoover Commercial SteamVac,10,9.506,13.58
OFF-AP-10000055,Belkin F9S820V06 8 Outlet Surge,10,22.736,6.49599999999999
OFF-AP-10000124,Acco 6 Outlet Guardian Basic Surge Suppressor,10,5.9904,8.32
OFF-AP-10000159,Belkin F9M820V08 8 Outlet Surge,10,30.5158,34.384
OFF-AP-10000179,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,10,75.2618,111.042
OFF-AP-10000240,Belkin F9G930V10-GRY 9 Outlet Surge,10,37.9708,53.48
OFF-AP-10000252,Harmony HEPA Quiet Air Purifiers,10,7.605,11.7
OFF-AP-10000275,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",10,236.2608,328.14
OFF-AP-10000326,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,10,28.0308,31.5839999999999
OFF-AP-10000358,Fellowes Basic Home/Office Series Surge Protectors,10,9.2158,12.9799999999999
OFF-AP-10000390,Euro Pro Shark Stick Mini Vacuum,10,45.1252,48.784
OFF-AP-10000576,Belkin 7 Outlet SurgeMaster II,10,28.4256,39.48
OFF-AP-10000595,Disposable Triple-Filter Dust Bags,10,3.2338,4.37
OFF-AP-10000692,Fellowes Mighty 8 Compact Surge Protector,10,14.5944,20.27
OFF-AP-10000696,Holmes Odor Grabber,10,9.6614,2.884
OFF-AP-10000804,Hoover Portapower Portable Vacuum,10,3.36,0.896
OFF-AP-10000828,Avanti 4.4 Cu. Ft. Refrigerator,10,130.3056,144.784
OFF-AP-10000891,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,10,91.784,26.224
OFF-AP-10000938,Avanti 1.7 Cu. Ft. Refrigerator,10,72.7056,100.98
OFF-AP-10001005,Honeywell Quietcare HEPA Air Cleaner,10,52.6955,62.92
OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,10,207.059399999999,279.81
OFF-AP-10001124,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,10,59.9252,80.98
OFF-AP-10001154,Bionaire Personal Warm Mist Humidifier/Vaporizer,10,28.6028999999999,46.8899999999999
OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,10,39.2256,54.48
OFF-AP-10001242,APC 7 Outlet Network SurgeArrest Surge Protector,10,56.336,16.096
OFF-AP-10001271,Eureka The Boss Cordless Rechargeable Stick Vac,10,37.2153999999999,50.98
OFF-AP-10001293,Belkin 8 Outlet Surge Protector,10,29.5056,8.196
OFF-AP-10001303,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",10,10.945,3.98
OFF-AP-10001366,Staple holder,10,8.0154,10.98
OFF-AP-10001391,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,10,64.0704,90.24
OFF-AP-10001394,Harmony Air Purifier,10,120.96,37.8
OFF-AP-10001469,Fellowes 8 Outlet Superior Workstation Surge Protector,10,29.6141,33.368
OFF-AP-10001492,"Acco Six-Outlet Power Strip, 4' Cord Length",10,6.3788,8.62
OFF-AP-10001563,Belkin Premiere Surge Master II 8-outlet surge protector,10,34.4918,48.58
OFF-AP-10001564,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,10,172.1092,232.58
OFF-AP-10001626,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",10,2.8786,3.89
OFF-AP-10001634,Hoover Commercial Lightweight Upright Vacuum,10,2.57519999999999,0.696
OFF-AP-10001947,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,10,13.0072,3.664
OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,10,6.2925,8.39
OFF-AP-10002082,Holmes HEPA Air Purifier,10,14.157,17.424
OFF-AP-10002118,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",10,151.9568,208.16
OFF-AP-10002191,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,10,43.1855999999999,59.98
OFF-AP-10002203,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,10,3.045,0.812
OFF-AP-10002222,Staple holder,10,6.32909999999999,8.67
OFF-AP-10002287,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",10,3.2338,3.496
OFF-AP-10002311,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",10,38.5336,13.762
OFF-AP-10002350,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,10,13.5647999999999,15.072
OFF-AP-10002403,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,10,32.5674,44.01
OFF-AP-10002439,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,10,52.5178,56.776
OFF-AP-10002457,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",10,76.3945,104.65
OFF-AP-10002472,3M Office Air Cleaner,10,16.887,25.98
OFF-AP-10002495,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",10,43.435,49.64
OFF-AP-10002518,Kensington 7 Outlet MasterPiece Power Center,10,126.3658,35.596
OFF-AP-10002534,3.6 Cubic Foot Counter Height Office Refrigerator,10,212.1264,58.924
OFF-AP-10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",10,36.2008,39.136
OFF-AP-10002651,Hoover Upright Vacuum With Dirt Cup,10,205.5663,289.53
OFF-AP-10002670,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,10,48.636,69.48
OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",10,85.106,24.316
OFF-AP-10002734,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,10,128.2728,225.04
OFF-AP-10002765,Fellowes Advanced Computer Series Surge Protectors,10,19.0727999999999,26.49
OFF-AP-10002867,Fellowes Command Center 5-outlet power strip,10,49.5232,67.84
OFF-AP-10002892,Belkin F5C206VTEL 6 Outlet Surge,10,16.086,22.98
OFF-AP-10002906,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,10,1.554,1.776
OFF-AP-10002945,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,10,201.4355,300.65
OFF-AP-10002998,Holmes 99% HEPA Air Purifier,10,14.5122,17.328
OFF-AP-10003040,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,10,24.8788,33.62
OFF-AP-10003057,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,10,167.9757,275.37
OFF-AP-10003099,"Eureka Hand Vacuum, Bagless",10,35.5896,49.43
OFF-AP-10003217,Eureka Sanitaire  Commercial Upright,10,122.6254,33.142
OFF-AP-10003266,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",10,8.5898,11.848
OFF-AP-10003278,Belkin 7-Outlet SurgeMaster Home Series,10,10.3378,2.794
OFF-AP-10003281,Acco 6 Outlet Guardian Standard Surge Suppressor,10,8.463,12.09
OFF-AP-10003287,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,10,36.6984,40.776
OFF-AP-10003590,Hoover WindTunnel Plus Canister Vacuum,10,261.54,363.25
OFF-AP-10003622,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",10,2.3075,2.6
OFF-AP-10003779,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,10,145.236,207.48
OFF-AP-10003842,Euro-Pro Shark Turbo Vacuum,10,22.9252,27.882
OFF-AP-10003849,Hoover Shoulder Vac Commercial Portable Vacuum,10,268.365,322.038
OFF-AP-10003860,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,10,20.2647999999999,22.208
OFF-AP-10003884,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",10,43.3583999999999,60.22
OFF-AP-10003914,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",10,2.34,2.6
OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,10,8.0586,10.89
OFF-AP-10004036,Bionaire 99.97% HEPA Air Cleaner,10,11.388,17.52
OFF-AP-10004052,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",10,2.923,3.95
OFF-AP-10004136,Kensington 6 Outlet SmartSocket Surge Protector,10,30.735,40.98
OFF-AP-10004233,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,10,52.9368,15.344
OFF-AP-10004249,Staple holder,10,8.73809999999999,11.9699999999999
OFF-AP-10004336,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",10,40.4416,56.96
OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,10,58.5504,81.32
OFF-AP-10004532,Kensington 6 Outlet Guardian Standard Surge Protector,10,14.9504,20.48
OFF-AP-10004540,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",10,57.7151999999999,80.16
OFF-AP-10004655,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",10,7.4712,2.264
OFF-AP-10004708,Fellowes Superior 10 Outlet Split Surge Protector,10,27.0226,38.06
OFF-AP-10004785,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",10,6.4581,11.33
OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,10,10.6288,14.5599999999999
OFF-AP-10004868,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,10,5.6721,1.554
OFF-AP-10004980,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,10,23.1312,30.336
OFF-AR-10000034,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",7,2.5864,3.392
OFF-AR-10000122,Newell 314,7,4.185,4.464
OFF-AR-10000127,Newell 321,7,2.3288,2.624
OFF-AR-10000203,Newell 336,7,3.03879999999999,3.424
OFF-AR-10000246,Newell 318,7,2.0572,2.78
OFF-AR-10000255,Newell 328,7,4.3216,5.84
OFF-AR-10000315,"Dixon Ticonderoga Maple Cedar Pencil, #2",7,2.30249999999999,2.456
OFF-AR-10000369,Design Ebony Sketching Pencil,7,1.0286,1.11199999999999
OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",7,26.586,37.98
OFF-AR-10000390,Newell Chalk Holder,7,2.2302,3.304
OFF-AR-10000411,Boston 16701 Slimline Battery Pencil Sharpener,7,11.158,15.94
OFF-AR-10000422,Pencil and Crayon Sharpener,7,1.5987,2.19
OFF-AR-10000462,Sanford Pocket Accent Highlighters,7,0.912,1.6
OFF-AR-10000475,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",7,8.5118,11.66
OFF-AR-10000538,"Boston Model 1800 Electric Pencil Sharpener, Gray",7,19.705,22.52
OFF-AR-10000588,Newell 345,7,14.6816,19.84
OFF-AR-10000614,Barrel Sharpener,7,2.6418,3.57
OFF-AR-10000634,Newell 320,7,3.1244,3.424
OFF-AR-10000657,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",7,1.4405,1.72
OFF-AR-10000658,Newell 324,7,8.316,9.24
OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,7,3.4038,5.58
OFF-AR-10000799,Col-Erase Pencils with Erasers,7,4.3168,6.07999999999999
OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,7,2.0064,3.04
OFF-AR-10000823,Newell 307,7,1.3104,1.82
OFF-AR-10000896,Newell 329,7,2.4272,3.28
OFF-AR-10000914,Boston 16765 Mini Stand Up Battery Pencil Sharpener,7,8.6284,9.328
OFF-AR-10000937,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",7,20.468,29.24
OFF-AR-10000940,Newell 343,7,2.1462,2.94
OFF-AR-10001022,SANFORD Liquid Accent Tank-Style Highlighters,7,1.9596,2.84
OFF-AR-10001026,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",7,1.232,2.2
OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener, Black",7,18.4529,25.99
OFF-AR-10001118,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",7,1.8872,2.696
OFF-AR-10001130,"Quartet Alpha White Chalk, 12/Pack",7,1.1713,1.768
OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",7,2.016,2.88
OFF-AR-10001166,Staples in misc. colors,7,4.62379999999999,7.57999999999999
OFF-AR-10001177,Newell 349,7,2.32879999999999,2.62399999999999
OFF-AR-10001216,Newell 339,7,2.0572,2.78
OFF-AR-10001221,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",7,3.9468,4.784
OFF-AR-10001227,Newell 338,7,2.1462,2.94
OFF-AR-10001231,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",7,1.512,2.1
OFF-AR-10001246,Newell 317,7,2.08739999999999,2.94
OFF-AR-10001315,Newell 310,7,1.2496,1.76
OFF-AR-10001374,"BIC Brite Liner Highlighters, Chisel Tip",7,4.4064,6.48
OFF-AR-10001419,Newell 325,7,2.891,3.304
OFF-AR-10001427,Newell 330,7,4.4252,5.98
OFF-AR-10001446,Newell 309,7,8.08499999999999,11.5499999999999
OFF-AR-10001468,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",7,22.8383999999999,29.9519999999999
OFF-AR-10001473,Newell 313,7,2.39439999999999,3.28
OFF-AR-10001545,Newell 326,7,1.2496,1.76
OFF-AR-10001547,Newell 311,7,1.6133,2.21
OFF-AR-10001573,American Pencil,7,1.6543,2.33
OFF-AR-10001615,Newell 34,7,14.6816,19.84
OFF-AR-10001662,Rogers Handheld Barrel Pencil Sharpener,7,2.0002,2.74
OFF-AR-10001683,Lumber Crayons,7,6.107,7.88
OFF-AR-10001725,Boston Home & Office Model 2000 Electric Pencil Sharpeners,7,17.5009999999999,23.65
OFF-AR-10001761,Avery Hi-Liter Smear-Safe Highlighters,7,3.73759999999999,5.84
OFF-AR-10001770,Economy #2 Pencils,7,1.9684,2.66
OFF-AR-10001860,BIC Liqua Brite Liner,7,4.4416,6.94
OFF-AR-10001868,Prang Dustless Chalk Sticks,7,0.84,1.68
OFF-AR-10001897,Model L Table or Wall-Mount Pencil Sharpener,7,12.9528,14.392
OFF-AR-10001915,Peel-Off China Markers,7,5.75939999999999,9.93
OFF-AR-10001919,"OIC #2 Pencils, Medium Soft",7,1.3348,1.88
OFF-AR-10001940,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",7,1.86959999999999,3.28
OFF-AR-10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,7,32.1053999999999,43.98
OFF-AR-10001954,Newell 331,7,3.56969999999999,3.912
OFF-AR-10001955,Newell 319,7,13.888,15.872
OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,7,12.2256,13.584
OFF-AR-10001972,Newell 323,7,1.24319999999999,1.34399999999999
OFF-AR-10001988,Bulldog Table or Wall-Mount Pencil Sharpener,7,4.25289999999999,5.98999999999999
OFF-AR-10002053,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7,2.1456,2.98
OFF-AR-10002067,Newell 334,7,14.6816,19.84
OFF-AR-10002135,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,7,34.222,48.1999999999999
OFF-AR-10002221,12 Colored Short Pencils,7,1.898,2.08
OFF-AR-10002240,Panasonic KP-150 Electric Pencil Sharpener,7,27.9276,37.74
OFF-AR-10002255,Newell 346,7,2.0448,2.88
OFF-AR-10002257,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",7,2.3046,2.672
OFF-AR-10002280,Staples in misc. colors,7,3.5585,6.47
OFF-AR-10002335,DIXON Oriole Pencils,7,1.9092,2.58
OFF-AR-10002375,Newell 351,7,2.3288,3.28
OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",7,2.5134,4.26
OFF-AR-10002445,SANFORD Major Accent Highlighters,7,4.3896,5.664
OFF-AR-10002467,Dixon Ticonderoga Pencils,7,2.1754,2.384
OFF-AR-10002578,Newell 335,7,2.0448,2.88
OFF-AR-10002656,Sanford Liquid Accent Highlighters,7,4.2084,5.344
OFF-AR-10002671,"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",7,125.215199999999,139.128
OFF-AR-10002704,Boston 1900 Electric Pencil Sharpener,7,10.486,14.98
OFF-AR-10002766,Prang Drawing Pencil Set,7,2.0294,2.22399999999999
OFF-AR-10002804,Faber Castell Col-Erase Pencils,7,2.88509999999999,4.89
OFF-AR-10002818,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,7,15.386,21.98
OFF-AR-10002833,Newell 322,7,1.3286,1.82
OFF-AR-10002952,Stanley Contemporary Battery Pencil Sharpeners,7,9.612,13.35
OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,7,16.2874,17.608
OFF-AR-10002987,Prismacolor Color Pencil Set,7,11.7056,19.84
OFF-AR-10003045,Prang Colored Pencils,7,1.61699999999999,2.94
OFF-AR-10003056,Newell 341,7,3.0388,4.28
OFF-AR-10003087,Staples in misc. colors,7,1.2816,1.78
OFF-AR-10003156,50 Colored Long Pencils,7,7.5184,10.16
OFF-AR-10003158,Fluorescent Highlighters by Dixon,7,2.6268,3.98
OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,7,6.1037,9.11
OFF-AR-10003183,Avery Fluorescent Highlighter Four-Color Set,7,2.338,2.672
OFF-AR-10003190,Newell 32,7,2.0736,2.88
OFF-AR-10003217,Newell 316,7,3.5208,3.912
OFF-AR-10003251,Prang Drawing Pencil Set,7,1.668,2.22399999999999
OFF-AR-10003338,"Eberhard Faber 3 1/2"" Golf Pencils",7,5.58,5.952
OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",7,22.6153999999999,24.784
OFF-AR-10003394,Newell 332,7,2.1462,2.94
OFF-AR-10003405,"Dixon My First Ticonderoga Pencil, #2",7,4.15349999999999,4.68
OFF-AR-10003469,Nontoxic Chalk,7,0.915199999999999,1.408
OFF-AR-10003477,4009 Highlighters,7,0.884399999999999,1.33999999999999
OFF-AR-10003478,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",7,4.884,6.512
OFF-AR-10003481,Newell 348,7,2.32879999999999,2.624
OFF-AR-10003504,Newell 347,7,3.0388,4.28
OFF-AR-10003514,4009 Highlighters by Sanford,7,2.6666,3.97999999999999
OFF-AR-10003560,Zebra Zazzle Fluorescent Highlighters,7,4.0128,4.864
OFF-AR-10003582,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",7,20.268,28.15
OFF-AR-10003602,"Quartet Omega Colored Chalk, 12/Pack",7,3.09519999999999,4.672
OFF-AR-10003631,Staples in misc. colors,7,3.2428,4.84
OFF-AR-10003651,Newell 350,7,2.32879999999999,3.28
OFF-AR-10003696,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,7,24.5518,34.58
OFF-AR-10003723,Avery Hi-Liter Fluorescent Desk Style Markers,7,2.1294,3.38
OFF-AR-10003727,Berol Giant Pencil Sharpener,7,12.0628999999999,16.99
OFF-AR-10003732,Newell 333,7,2.0572,2.78
OFF-AR-10003752,Deluxe Chalkboard Eraser Cleaner,7,6.237,11.55
OFF-AR-10003759,"Crayola Anti Dust Chalk, 12/Pack",7,1.001,1.82
OFF-AR-10003770,Newell 340,7,2.0448,2.88
OFF-AR-10003772,Boston 16750 Black Compact Battery Pencil Sharpener,7,6.125,8.75
OFF-AR-10003811,Newell 327,7,1.6133,2.21
OFF-AR-10003829,Newell 35,7,2.32879999999999,3.28
OFF-AR-10003856,Newell 344,7,2.0572,2.78
OFF-AR-10003876,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",7,1.8256,2.60799999999999
OFF-AR-10003896,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",7,3.8272,5.98
OFF-AR-10003903,Sanford 52201 APSCO Electric Pencil Sharpener,7,30.3178,40.97
OFF-AR-10003958,Newell 337,7,2.3288,2.624
OFF-AR-10003986,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,7,2.2715,3.85
OFF-AR-10004010,Hunt Boston Vacuum Mount KS Pencil Sharpener,7,25.8926,27.992
OFF-AR-10004022,Panasonic KP-380BK Classic Electric Pencil Sharpener,7,26.985,28.784
OFF-AR-10004027,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",7,1.4868,2.016
OFF-AR-10004042,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",7,12.7658,14.384
OFF-AR-10004062,Staples in misc. colors,7,7.85999999999999,10.48
OFF-AR-10004078,Newell 312,7,4.088,4.672
