Retail Order Id,Order Id,Order Date,Ship Date,Ship Mode Id,Customer Id,Postal Code,Retail Sales People Id,Product Id,Returned,Ship Status,Sales,Quantity,Profit,Cost,Days
2774,CA-2016-131576,2016-11-22,2016-11-26,2,RD-19585,48205,3,OFF-BI-10002852,Not,On-Time,49.44,3,24.2256,25.2144,4
2775,CA-2017-143455,2017-11-11,2017-11-18,2,ML-17755,45503,4,OFF-PA-10004451,Not,Late,10.368,2,3.6288,6.7392,7
2776,CA-2016-144729,2016-10-21,2016-10-25,2,JE-15745,92037,2,OFF-ST-10004804,Not,On-Time,154.44,3,1.5444,152.8956,4
2777,CA-2015-127019,2015-12-21,2015-12-25,2,ER-13855,80906,2,OFF-AP-10003971,Not,On-Time,60.984,7,4.5738,56.4102,4
2778,CA-2015-138534,2015-07-17,2015-07-19,1,JM-15535,93309,2,FUR-BO-10003159,Not,On-Time,195.466,2,-13.7976,209.2636,2
2779,CA-2017-108322,2017-04-30,2017-05-05,2,SS-20140,33068,1,FUR-FU-10001935,Not,On-Time,23.68,8,6.216,17.464,5
2780,CA-2017-108322,2017-04-30,2017-05-05,2,SS-20140,33068,1,TEC-AC-10003433,Not,On-Time,2.376,3,0.7425,1.6335,5
2781,CA-2017-167668,2017-06-05,2017-08-05,3,TC-21295,10035,4,OFF-LA-10004544,Not,Late,59.2,4,29.6,29.6,61
2782,CA-2017-146724,2017-11-20,2017-11-27,2,HG-15025,55044,3,OFF-AR-10001026,Not,Late,22.0,10,9.68,12.32,7
2783,CA-2016-139878,2016-11-11,2016-11-16,2,LD-17005,48234,3,TEC-PH-10001336,Not,On-Time,257.98,2,74.8142,183.1658,5
2784,US-2016-106677,2016-05-11,2016-10-11,2,AS-10285,19134,4,TEC-PH-10003187,Not,Late,23.988,2,-15.992,39.98,153
2785,CA-2016-116974,2016-09-10,2016-10-15,2,MP-17965,45373,4,TEC-PH-10004897,Not,Late,23.976,4,-15.5844,39.5604,35
2786,CA-2015-149972,2015-09-21,2015-09-23,3,CD-12790,90036,2,FUR-CH-10004997,Not,On-Time,601.536,4,0.0,601.536,2
2787,CA-2015-149972,2015-09-21,2015-09-23,3,CD-12790,90036,2,OFF-FA-10002763,Not,On-Time,7.9,2,2.528,5.372,2
2788,US-2014-117744,2014-02-12,2014-06-12,2,MD-17860,78415,3,FUR-FU-10001588,Not,Late,58.36,5,-24.803,83.163,120
2789,US-2014-117744,2014-02-12,2014-06-12,2,MD-17860,78415,3,OFF-AR-10000940,Not,Late,16.464,7,1.4406,15.0234,120
2790,US-2014-117744,2014-02-12,2014-06-12,2,MD-17860,78415,3,FUR-FU-10002759,Not,Late,39.96,5,-23.976,63.936,120
2791,CA-2014-125514,2014-09-21,2014-09-22,3,BM-11650,68104,3,OFF-AP-10000358,Not,On-Time,25.96,2,7.5284,18.4316,1
2792,CA-2014-125514,2014-09-21,2014-09-22,3,BM-11650,68104,3,OFF-AP-10003281,Not,On-Time,36.27,3,10.881,25.389,1
2793,CA-2014-125514,2014-09-21,2014-09-22,3,BM-11650,68104,3,OFF-PA-10000029,Not,On-Time,6.48,1,3.1104,3.3696,1
2794,CA-2014-154599,2014-12-04,2014-12-04,2,KN-16450,90278,2,TEC-PH-10001557,Not,On-Time,1075.088,14,94.0702,981.0178,0
2795,CA-2014-154599,2014-12-04,2014-12-04,2,KN-16450,90278,2,TEC-PH-10000576,Not,On-Time,438.368,4,38.3572,400.0108,0
2796,CA-2014-154599,2014-12-04,2014-12-04,2,KN-16450,90278,2,OFF-BI-10002764,Not,On-Time,18.088,7,6.5569,11.5311,0
2797,CA-2014-154599,2014-12-04,2014-12-04,2,KN-16450,90278,2,FUR-BO-10001337,Not,On-Time,308.499,3,-18.147,326.646,0
2798,CA-2017-158743,2017-10-20,2017-10-27,2,IG-15085,72209,1,OFF-AR-10002257,Not,Late,13.36,4,4.1416,9.2184,7
2799,CA-2017-158743,2017-10-20,2017-10-27,2,IG-15085,72209,1,OFF-PA-10001019,Not,Late,39.96,2,18.7812,21.1788,7
2800,CA-2017-158743,2017-10-20,2017-10-27,2,IG-15085,72209,1,OFF-BI-10003364,Not,Late,145.85,5,70.008,75.842,7
2801,CA-2016-153318,2016-10-25,2016-10-28,3,JS-15595,33180,1,TEC-PH-10000984,Not,Late,783.96,5,78.396,705.564,3
2802,US-2015-110163,2015-01-11,2015-04-11,3,GA-14725,97301,2,OFF-AR-10001683,Not,Late,7.88,1,1.773,6.107,90
2803,CA-2017-143329,2017-03-11,2017-08-11,2,DL-13330,88001,2,FUR-FU-10000629,Not,Late,41.37,3,17.3754,23.9946,153
2804,CA-2015-159380,2015-12-05,2015-12-05,2,CS-12505,94122,2,OFF-PA-10003893,Not,On-Time,12.84,3,5.778,7.062,0
2805,CA-2015-159380,2015-12-05,2015-12-05,2,CS-12505,94122,2,OFF-PA-10004239,Not,On-Time,25.68,6,11.556,14.124,0
2806,CA-2015-122623,2015-07-09,2015-11-09,2,CC-12145,79907,3,FUR-CH-10000553,Not,Late,47.516,2,-2.0364,49.5524,123
2807,CA-2015-148635,2015-07-25,2015-07-27,1,MH-18025,98115,2,OFF-FA-10004395,Not,On-Time,9.42,2,0.471,8.949,2
2808,CA-2015-148635,2015-07-25,2015-07-27,1,MH-18025,98115,2,OFF-PA-10004782,Not,On-Time,12.96,2,6.2208,6.7392,2
2809,CA-2015-148635,2015-07-25,2015-07-27,1,MH-18025,98115,2,FUR-BO-10002213,Not,On-Time,704.9,5,56.392,648.508,2
2810,CA-2015-148635,2015-07-25,2015-07-27,1,MH-18025,98115,2,FUR-CH-10001854,Not,On-Time,561.568,2,28.0784,533.4896,2
2811,CA-2015-135685,2015-11-16,2015-11-18,1,MP-18175,53209,3,OFF-PA-10000157,Not,On-Time,179.82,9,84.5154,95.3046,2
2812,CA-2015-135685,2015-11-16,2015-11-18,1,MP-18175,53209,3,FUR-FU-10001185,Not,On-Time,185.58,6,76.0878,109.4922,2
2813,CA-2015-135685,2015-11-16,2015-11-18,1,MP-18175,53209,3,FUR-TA-10001520,Not,On-Time,214.11,3,36.3987,177.7113,2
2814,CA-2015-135685,2015-11-16,2015-11-18,1,MP-18175,53209,3,TEC-AC-10004145,Not,On-Time,999.96,4,229.9908,769.9692,2
2815,CA-2015-135685,2015-11-16,2015-11-18,1,MP-18175,53209,3,FUR-TA-10000688,Not,On-Time,653.55,3,111.1035,542.4465,2
2816,CA-2015-104626,2015-01-09,2015-08-09,2,DR-12940,2038,4,OFF-BI-10001510,Not,Late,114.6,5,51.57,63.03,212
2817,CA-2015-104626,2015-01-09,2015-08-09,2,DR-12940,2038,4,FUR-CH-10003817,Not,Late,60.74,1,15.185,45.555,212
2818,CA-2015-104626,2015-01-09,2015-08-09,2,DR-12940,2038,4,FUR-FU-10000308,Not,Late,124.36,2,27.3592,97.0008,212
2819,CA-2015-104626,2015-01-09,2015-08-09,2,DR-12940,2038,4,OFF-ST-10003208,Not,Late,1088.76,6,315.7404,773.0196,212
2820,CA-2016-160500,2016-05-05,2016-08-05,3,DM-13015,92024,2,OFF-BI-10003784,Not,Late,6.72,5,2.352,4.368,92
2821,CA-2016-160500,2016-05-05,2016-08-05,3,DM-13015,92024,2,FUR-TA-10003748,Not,Late,298.776,3,7.4694,291.3066,92
2822,CA-2017-100202,2016-12-31,2017-05-01,2,BD-11620,92804,2,TEC-PH-10002563,Not,Late,302.376,3,22.6782,279.6978,121
2823,CA-2017-131016,2017-09-18,2017-09-20,3,DC-12850,76017,3,OFF-AR-10000122,Not,On-Time,8.928,2,0.558,8.37,2
2824,CA-2017-131016,2017-09-18,2017-09-20,3,DC-12850,76017,3,OFF-ST-10000352,Not,On-Time,47.584,2,-2.974,50.558,2
2825,US-2014-112914,2014-09-25,2014-09-30,2,MT-18070,77041,3,OFF-PA-10003270,Not,On-Time,33.792,8,10.56,23.232,5
2826,US-2014-112914,2014-09-25,2014-09-30,2,MT-18070,77041,3,FUR-BO-10003272,Not,On-Time,300.5328,2,-97.2312,397.764,5
2827,US-2014-112914,2014-09-25,2014-09-30,2,MT-18070,77041,3,OFF-BI-10002982,Not,On-Time,2.724,2,-4.3584,7.0824,5
2828,US-2014-112914,2014-09-25,2014-09-30,2,MT-18070,77041,3,OFF-EN-10001509,Not,On-Time,3.264,2,1.1016,2.1624,5
2829,CA-2016-124149,2016-04-23,2016-04-26,3,MJ-17740,43130,4,OFF-PA-10002421,Not,Late,108.336,6,37.9176,70.4184,3
2830,CA-2016-124149,2016-04-23,2016-04-26,3,MJ-17740,43130,4,OFF-ST-10000760,Not,Late,55.92,5,6.291,49.629,3
2831,CA-2016-124149,2016-04-23,2016-04-26,3,MJ-17740,43130,4,OFF-PA-10002923,Not,Late,78.304,2,29.364,48.94,3
2832,CA-2014-148915,2014-01-11,2014-05-11,2,ND-18370,97206,2,OFF-ST-10001128,Not,Late,443.92,5,-94.333,538.253,120
2833,CA-2014-148915,2014-01-11,2014-05-11,2,ND-18370,97206,2,TEC-PH-10000673,Not,Late,155.976,3,54.5916,101.3844,120
2834,CA-2017-134649,2017-01-26,2017-01-31,1,CA-11965,35244,1,OFF-AR-10001547,Not,Late,15.47,7,4.1769,11.2931,5
2835,CA-2017-134649,2017-01-26,2017-01-31,1,CA-11965,35244,1,OFF-BI-10001890,Not,Late,7.16,2,3.4368,3.7232,5
2836,CA-2017-110842,2017-11-11,2017-11-16,2,GA-14725,90036,2,OFF-AP-10003971,Not,On-Time,10.89,1,2.8314,8.0586,5
2837,CA-2017-110842,2017-11-11,2017-11-16,2,GA-14725,90036,2,OFF-PA-10000520,Not,On-Time,19.44,3,9.3312,10.1088,5
2838,CA-2017-110842,2017-11-11,2017-11-16,2,GA-14725,90036,2,OFF-BI-10000977,Not,On-Time,121.6,5,39.52,82.08,5
2839,CA-2016-147368,2016-09-06,2016-12-06,3,TC-21295,32303,1,TEC-MA-10002178,Not,Late,695.7,2,-27.828,723.528,91
2840,US-2015-104185,2015-03-09,2015-08-09,1,JB-15400,10009,4,OFF-ST-10001526,Not,Late,120.33,1,31.2858,89.0442,153
2841,US-2014-125521,2014-03-14,2014-03-19,2,CK-12325,23320,1,FUR-CH-10003379,Not,On-Time,1139.92,4,284.98,854.94,5
2842,US-2017-135062,2017-08-31,2017-08-31,1,RL-19615,28314,1,OFF-PA-10000100,Not,On-Time,229.544,7,83.2097,146.3343,0
2843,CA-2017-135650,2017-03-23,2017-03-27,2,AC-10660,77340,3,OFF-ST-10001809,Not,On-Time,143.728,2,-32.3388,176.0668,4
2844,CA-2017-112865,2017-05-18,2017-05-22,2,BH-11710,19140,4,TEC-AC-10000387,Yes,On-Time,36.048,3,-0.9012,36.9492,4
2845,US-2016-162852,2016-12-27,2016-12-31,2,BG-11695,60098,3,FUR-CH-10004853,Not,On-Time,845.488,8,-12.0784,857.5664,4
2846,CA-2017-138163,2017-11-17,2017-11-20,3,XP-21865,2149,4,OFF-AR-10001958,Yes,Late,50.94,3,14.2632,36.6768,3
2847,CA-2017-152093,2017-10-09,2017-10-09,2,SN-20560,60653,3,OFF-BI-10003527,Not,On-Time,762.594,3,-1143.891,1906.485,0
2848,CA-2017-157854,2017-08-04,2017-08-04,2,DM-13345,30076,1,FUR-FU-10003832,Not,On-Time,56.28,6,15.7584,40.5216,0
2849,CA-2017-157854,2017-08-04,2017-08-04,2,DM-13345,30076,1,OFF-BI-10001359,Not,On-Time,2690.97,3,1264.7559,1426.2141,0
2850,CA-2016-123617,2016-11-28,2016-11-28,2,AJ-10780,32137,1,OFF-BI-10002976,Not,On-Time,7.434,6,-5.6994,13.1334,0
2851,US-2016-128293,2016-02-06,2016-05-06,3,KC-16255,19120,4,OFF-ST-10000736,Not,Late,64.784,1,-12.9568,77.7408,90
2852,CA-2017-107342,2017-12-17,2017-12-22,2,VF-21715,47201,3,OFF-PA-10001745,Not,On-Time,28.16,4,13.2352,14.9248,5
2853,CA-2016-136371,2016-03-19,2016-03-21,1,SV-20935,11572,4,FUR-FU-10000409,Not,On-Time,14.98,1,6.8908,8.0892,2
2854,CA-2016-136371,2016-03-19,2016-03-21,1,SV-20935,11572,4,FUR-FU-10000221,Not,On-Time,20.32,4,6.9088,13.4112,2
2855,CA-2017-137344,2017-08-20,2017-08-20,4,EM-13810,2038,4,OFF-ST-10000344,Not,On-Time,40.29,3,10.4754,29.8146,0
2856,CA-2017-169810,2017-07-25,2017-07-31,2,RB-19360,57103,3,OFF-LA-10003663,Not,Late,20.23,7,9.5081,10.7219,6
2857,CA-2016-128594,2016-08-26,2016-08-29,3,DJ-13510,92037,2,FUR-CH-10001215,Not,Late,1603.136,4,100.196,1502.94,3
2858,CA-2016-154690,2016-08-15,2016-08-17,1,CC-12370,28314,1,FUR-CH-10000988,Not,On-Time,225.296,2,22.5296,202.7664,2
2859,CA-2017-138975,2017-05-19,2017-05-23,2,SC-20380,30318,1,TEC-AC-10003441,Not,On-Time,67.8,4,4.068,63.732,4
2860,CA-2017-138975,2017-05-19,2017-05-23,2,SC-20380,30318,1,TEC-PH-10004389,Not,On-Time,377.97,3,98.2722,279.6978,4
2861,CA-2017-138975,2017-05-19,2017-05-23,2,SC-20380,30318,1,FUR-BO-10004695,Not,On-Time,1628.82,9,374.6286,1254.1914,4
2862,CA-2017-138975,2017-05-19,2017-05-23,2,SC-20380,30318,1,OFF-PA-10000100,Not,On-Time,286.93,7,140.5957,146.3343,4
2863,CA-2017-106537,2017-12-08,2017-12-08,2,RH-19495,32839,1,OFF-PA-10000223,Not,On-Time,20.736,4,7.2576,13.4784,0
2864,US-2017-103828,2017-08-13,2017-08-13,4,JK-15370,94122,2,OFF-ST-10001325,Yes,On-Time,31.44,3,8.4888,22.9512,0
2865,US-2017-103828,2017-08-13,2017-08-13,4,JK-15370,94122,2,OFF-AP-10004249,Yes,On-Time,83.79,7,22.6233,61.1667,0
2866,US-2017-103828,2017-08-13,2017-08-13,4,JK-15370,94122,2,OFF-AR-10000588,Yes,On-Time,59.52,3,15.4752,44.0448,0
2867,US-2017-103828,2017-08-13,2017-08-13,4,JK-15370,94122,2,OFF-SU-10000946,Yes,On-Time,31.92,4,9.2568,22.6632,0
2868,CA-2016-115588,2016-10-11,2016-12-11,1,AF-10885,43615,4,OFF-SU-10001225,Not,Late,14.72,5,-3.312,18.032,61
2869,CA-2016-115588,2016-10-11,2016-12-11,1,AF-10885,43615,4,OFF-ST-10001558,Not,Late,38.976,3,-2.436,41.412,61
2870,CA-2017-143861,2017-12-06,2017-12-06,2,LC-16885,33710,1,FUR-FU-10001546,Not,On-Time,17.088,2,1.068,16.02,0
2871,CA-2014-148040,2014-03-22,2014-03-26,2,BF-11275,85705,2,OFF-PA-10002581,Not,On-Time,74.352,3,23.235,51.117,4
2872,CA-2014-148040,2014-03-22,2014-03-26,2,BF-11275,85705,2,FUR-CH-10001482,Not,On-Time,314.352,3,-35.3646,349.7166,4
2873,CA-2017-135167,2017-06-15,2017-06-20,2,SC-20800,90036,2,OFF-AR-10002399,Not,On-Time,4.26,1,1.7466,2.5134,5
2874,CA-2017-137022,2017-11-16,2017-11-22,2,SW-20275,92105,2,OFF-ST-10001963,Not,Late,811.28,8,24.3384,786.9416,6
2875,US-2017-102638,2017-12-29,2017-12-31,3,MC-17845,10035,4,OFF-FA-10002988,Not,On-Time,6.03,3,2.9547,3.0753,2
2876,US-2016-167339,2016-01-21,2016-01-23,1,TD-20995,92037,2,FUR-CH-10004289,Not,On-Time,153.568,2,-5.7588,159.3268,2
2877,US-2016-167339,2016-01-21,2016-01-23,1,TD-20995,92037,2,FUR-CH-10000785,Not,On-Time,1013.488,7,76.0116,937.4764,2
2878,CA-2016-152072,2016-01-15,2016-01-19,2,Dp-13240,7090,4,OFF-EN-10003040,Not,On-Time,52.34,2,24.5998,27.7402,4
2879,CA-2016-152072,2016-01-15,2016-01-19,2,Dp-13240,7090,4,OFF-AR-10001573,Not,On-Time,4.66,2,1.3514,3.3086,4
2880,CA-2016-152072,2016-01-15,2016-01-19,2,Dp-13240,7090,4,TEC-AC-10000844,Not,On-Time,254.97,3,91.7892,163.1808,4
2881,CA-2016-102932,2016-09-19,2016-09-23,1,SD-20485,7050,4,OFF-BI-10000756,Not,Late,25.44,6,12.72,12.72,4
2882,CA-2016-102932,2016-09-19,2016-09-23,1,SD-20485,7050,4,OFF-SU-10000381,Not,Late,27.93,3,8.0997,19.8303,4
2883,CA-2014-165540,2014-02-21,2014-02-25,2,TM-21010,60098,3,OFF-BI-10004094,Not,On-Time,8.85,5,-13.7175,22.5675,4
2884,CA-2016-130799,2016-11-11,2016-11-16,1,BK-11260,94110,2,FUR-FU-10001852,Not,Late,6.96,4,2.2272,4.7328,5
2885,CA-2016-164483,2016-01-30,2016-03-02,2,JF-15490,94122,2,OFF-BI-10000014,Not,Late,17.456,2,5.8914,11.5646,32
2886,US-2016-159856,2016-10-18,2016-10-22,2,EP-13915,85281,2,FUR-CH-10003396,Not,On-Time,307.92,5,-34.641,342.561,4
2887,CA-2017-102099,2017-12-18,2017-12-19,3,EP-13915,90008,2,OFF-AR-10003811,Not,On-Time,6.63,3,1.7901,4.8399,1
2888,CA-2017-102099,2017-12-18,2017-12-19,3,EP-13915,90008,2,OFF-PA-10003172,Not,On-Time,12.96,2,6.2208,6.7392,1
2889,CA-2017-102099,2017-12-18,2017-12-19,3,EP-13915,90008,2,OFF-PA-10000289,Not,On-Time,32.4,5,15.552,16.848,1
2890,CA-2017-164049,2017-02-11,2017-06-11,2,KH-16630,98105,2,OFF-PA-10000791,Not,Late,23.85,5,10.7325,13.1175,120
2891,CA-2014-142727,2014-04-29,2014-04-29,1,HG-14845,70601,1,FUR-CH-10002304,Not,On-Time,51.96,2,12.99,38.97,0
2892,CA-2014-142727,2014-04-29,2014-04-29,1,HG-14845,70601,1,OFF-BI-10000136,Not,On-Time,17.94,3,8.6112,9.3288,0
2893,CA-2017-139913,2017-10-23,2017-10-29,2,JC-16105,14609,4,OFF-PA-10003739,Not,Late,11.56,2,5.6644,5.8956,6
2894,CA-2017-139913,2017-10-23,2017-10-29,2,JC-16105,14609,4,OFF-PA-10002479,Not,Late,26.4,5,11.88,14.52,6
2895,CA-2017-139913,2017-10-23,2017-10-29,2,JC-16105,14609,4,FUR-FU-10000771,Not,Late,69.08,11,29.0136,40.0664,6
2896,CA-2017-139913,2017-10-23,2017-10-29,2,JC-16105,14609,4,TEC-PH-10001552,Not,Late,35.88,3,10.0464,25.8336,6
2897,CA-2014-169033,2014-03-30,2014-03-30,2,KM-16720,11561,4,OFF-AR-10001915,Not,On-Time,49.65,5,20.853,28.797,0
2898,US-2016-164630,2016-04-01,2016-09-01,2,EB-13975,28205,1,TEC-CO-10000971,Not,Late,959.968,4,119.996,839.972,153
2899,US-2015-114839,2015-04-26,2015-04-30,2,PW-19240,77036,3,FUR-CH-10004086,Not,On-Time,408.422,2,-5.8346,414.2566,4
2900,CA-2015-166464,2015-12-09,2015-12-09,2,PG-18895,10035,4,TEC-CO-10000971,Not,On-Time,479.984,2,59.998,419.986,0
2901,CA-2015-166464,2015-12-09,2015-12-09,2,PG-18895,10035,4,OFF-LA-10001317,Not,On-Time,12.6,4,6.048,6.552,0
2902,CA-2017-124898,2017-11-09,2017-11-09,2,DB-12910,31907,1,OFF-PA-10003656,Not,On-Time,184.66,7,84.9436,99.7164,0
2903,CA-2016-164035,2016-12-06,2016-12-06,2,CR-12730,60610,3,OFF-PA-10002160,Not,On-Time,23.12,5,8.381,14.739,0
2904,CA-2016-153577,2016-06-27,2016-06-27,2,KH-16330,60035,3,OFF-PA-10000575,Not,On-Time,37.464,7,12.1758,25.2882,0
2905,CA-2016-153577,2016-06-27,2016-06-27,2,KH-16330,60035,3,FUR-CH-10003981,Not,On-Time,539.658,3,-7.7094,547.3674,0
2906,CA-2014-127586,2014-09-26,2014-09-30,2,CS-12400,98115,2,OFF-ST-10002615,Not,On-Time,310.12,2,80.6312,229.4888,4
2907,CA-2017-121615,2017-03-11,2017-09-11,2,DL-12925,55122,3,OFF-PA-10000327,Not,Late,8.56,2,3.852,4.708,184
2908,CA-2017-121615,2017-03-11,2017-09-11,2,DL-12925,55122,3,OFF-ST-10001325,Not,Late,52.4,5,14.148,38.252,184
2909,CA-2017-121615,2017-03-11,2017-09-11,2,DL-12925,55122,3,OFF-LA-10001771,Not,Late,14.94,3,6.8724,8.0676,184
2910,CA-2017-166415,2017-02-19,2017-02-23,2,ME-17725,98103,2,OFF-FA-10004968,Not,On-Time,11.22,3,0.2244,10.9956,4
2911,CA-2015-118444,2015-05-11,2015-09-11,2,VD-21670,33065,1,OFF-AP-10000576,Not,Late,387.136,4,24.196,362.94,123
2912,CA-2014-113929,2014-06-16,2014-06-21,2,CK-12205,11550,4,OFF-EN-10003286,Not,On-Time,41.4,5,19.458,21.942,5
2913,CA-2014-113929,2014-06-16,2014-06-21,2,CK-12205,11550,4,OFF-AR-10003772,Not,On-Time,35.0,4,10.5,24.5,5
2914,CA-2014-113929,2014-06-16,2014-06-21,2,CK-12205,11550,4,OFF-BI-10002852,Not,On-Time,39.552,3,14.3376,25.2144,5
2915,CA-2015-134747,2015-12-10,2015-12-10,1,DL-12925,46060,3,TEC-PH-10002890,Not,On-Time,135.72,3,35.2872,100.4328,0
2916,CA-2015-134747,2015-12-10,2015-12-10,1,DL-12925,46060,3,OFF-BI-10001308,Not,On-Time,12.56,2,5.652,6.908,0
2917,CA-2015-134747,2015-12-10,2015-12-10,1,DL-12925,46060,3,TEC-PH-10001750,Not,On-Time,263.96,4,71.2692,192.6908,0
2918,CA-2017-155047,2017-08-27,2017-08-30,3,SE-20110,75220,3,OFF-AR-10003338,Not,Late,5.952,1,0.372,5.58,3
2919,CA-2016-160129,2016-11-23,2016-11-23,4,LS-17200,19140,4,OFF-FA-10002763,Not,On-Time,15.8,5,2.37,13.43,0
2920,CA-2016-160129,2016-11-23,2016-11-23,4,LS-17200,19140,4,FUR-FU-10002088,Not,On-Time,14.368,2,3.9512,10.4168,0
2921,CA-2016-160129,2016-11-23,2016-11-23,4,LS-17200,19140,4,FUR-FU-10003976,Not,On-Time,70.448,7,12.3284,58.1196,0
2922,CA-2017-164329,2017-01-30,2017-01-30,4,MM-17920,94109,2,OFF-ST-10001511,Not,On-Time,129.3,2,6.465,122.835,0
2923,US-2015-141453,2015-11-30,2015-11-30,1,DB-13270,78745,3,OFF-BI-10000301,Not,On-Time,3.882,3,-5.823,9.705,0
2924,CA-2014-156993,2014-06-28,2014-06-28,2,RW-19630,48234,3,OFF-FA-10003495,Not,On-Time,6.08,1,3.04,3.04,0
2925,CA-2014-157721,2014-02-09,2014-05-09,3,JM-16195,13601,4,OFF-AP-10001303,Not,Late,19.9,1,8.955,10.945,89
2926,CA-2014-157721,2014-02-09,2014-05-09,3,JM-16195,13601,4,FUR-FU-10002116,Not,Late,70.71,1,4.9497,65.7603,89
2927,CA-2017-128629,2017-10-07,2017-10-07,1,BP-11155,31907,1,FUR-FU-10000771,Not,On-Time,18.84,3,7.9128,10.9272,0
2928,CA-2017-158106,2017-04-06,2017-10-06,2,CT-11995,55124,3,OFF-AR-10002255,Not,Late,8.64,3,2.5056,6.1344,183
2929,US-2017-120390,2017-10-19,2017-10-26,2,TH-21550,27217,1,OFF-BI-10004995,Not,Late,1633.188,4,-1306.5504,2939.7384,7
2930,CA-2017-143434,2017-11-18,2017-11-24,2,ME-17320,48601,3,FUR-FU-10002597,Not,Late,19.76,4,8.2992,11.4608,6
2931,CA-2015-168564,2015-08-08,2015-08-08,4,TT-21220,94109,2,OFF-BI-10004970,Yes,On-Time,6.608,2,2.2302,4.3778,0
2932,CA-2015-168564,2015-08-08,2015-08-08,4,TT-21220,94109,2,OFF-BI-10002557,Yes,On-Time,7.28,2,2.73,4.55,0
2933,CA-2015-168564,2015-08-08,2015-08-08,4,TT-21220,94109,2,FUR-CH-10000785,Yes,On-Time,144.784,1,10.8588,133.9252,0
2934,US-2016-169040,2016-06-12,2016-12-12,2,GT-14710,98105,2,TEC-PH-10002310,Not,Late,156.792,1,13.7193,143.0727,183
2935,US-2016-169040,2016-06-12,2016-12-12,2,GT-14710,98105,2,TEC-PH-10002834,Not,Late,431.976,3,26.9985,404.9775,183
2936,US-2016-169040,2016-06-12,2016-12-12,2,GT-14710,98105,2,OFF-EN-10000927,Not,Late,35.89,1,16.1505,19.7395,183
2937,US-2016-169040,2016-06-12,2016-12-12,2,GT-14710,98105,2,OFF-BI-10001636,Not,Late,47.208,7,15.3426,31.8654,183
2938,US-2016-169040,2016-06-12,2016-12-12,2,GT-14710,98105,2,OFF-PA-10001736,Not,Late,248.08,7,116.5976,131.4824,183
2939,US-2016-169040,2016-06-12,2016-12-12,2,GT-14710,98105,2,OFF-PA-10000482,Not,Late,189.7,5,89.159,100.541,183
2940,US-2016-169040,2016-06-12,2016-12-12,2,GT-14710,98105,2,OFF-BI-10001658,Not,Late,59.808,3,19.4376,40.3704,183
2941,CA-2017-155880,2017-03-25,2017-03-31,2,JD-16150,53209,3,FUR-CH-10000422,Not,Late,90.99,1,14.5584,76.4316,6
2942,CA-2017-155880,2017-03-25,2017-03-31,2,JD-16150,53209,3,FUR-CH-10004675,Not,Late,1526.56,7,427.4368,1099.1232,6
2943,CA-2017-155880,2017-03-25,2017-03-31,2,JD-16150,53209,3,FUR-CH-10002880,Not,Late,368.97,3,40.5867,328.3833,6
2944,CA-2017-126242,2017-11-19,2017-11-24,2,MC-18100,90049,2,OFF-ST-10000675,Not,On-Time,305.01,9,76.2525,228.7575,5
2945,CA-2017-126242,2017-11-19,2017-11-24,2,MC-18100,90049,2,FUR-FU-10002685,Not,On-Time,18.7,1,7.106,11.594,5
2946,CA-2016-166443,2016-04-11,2016-05-11,3,LH-17020,94122,2,FUR-FU-10004020,Not,Late,38.29,7,16.4647,21.8253,30
2947,CA-2017-169859,2017-12-14,2017-12-18,2,MP-18175,92024,2,FUR-FU-10004963,Yes,On-Time,26.25,3,11.025,15.225,4
2948,CA-2017-169859,2017-12-14,2017-12-18,2,MP-18175,92024,2,OFF-BI-10000174,Yes,On-Time,64.96,14,22.736,42.224,4
2949,CA-2017-169859,2017-12-14,2017-12-18,2,MP-18175,92024,2,OFF-EN-10000461,Yes,On-Time,43.7,5,20.539,23.161,4
2950,CA-2017-134915,2017-12-11,2017-12-11,4,EM-14140,85301,2,TEC-AC-10001266,Not,On-Time,41.6,4,13.0,28.6,0
2951,CA-2017-134915,2017-12-11,2017-12-11,4,EM-14140,85301,2,OFF-PA-10002160,Not,On-Time,23.12,5,8.381,14.739,0
2952,CA-2017-134915,2017-12-11,2017-12-11,4,EM-14140,85301,2,FUR-CH-10004875,Not,On-Time,113.888,2,9.9652,103.9228,0
2953,CA-2017-134915,2017-12-11,2017-12-11,4,EM-14140,85301,2,FUR-FU-10000305,Not,On-Time,113.568,2,-5.6784,119.2464,0
2954,CA-2017-134915,2017-12-11,2017-12-11,4,EM-14140,85301,2,TEC-PH-10000347,Not,On-Time,7.92,2,0.693,7.227,0
2955,CA-2017-134915,2017-12-11,2017-12-11,4,EM-14140,85301,2,TEC-PH-10001459,Not,On-Time,671.984,2,50.3988,621.5852,0
2956,CA-2016-153353,2016-08-18,2016-08-24,2,GG-14650,10035,4,TEC-PH-10000439,Not,Late,39.99,1,11.5971,28.3929,6
2957,CA-2017-123638,2017-06-27,2017-06-27,2,MA-17995,13601,4,FUR-CH-10002647,Not,On-Time,191.646,3,31.941,159.705,0
2958,CA-2017-168900,2017-04-05,2017-09-05,2,SH-20395,45503,4,OFF-BI-10003910,Not,Late,2.313,1,-1.9275,4.2405,153
2959,CA-2015-158456,2015-12-24,2015-12-29,2,KT-16465,90032,2,OFF-BI-10001097,Not,On-Time,19.936,4,7.2268,12.7092,5
